uid;username;user_spend_time;60 saniye;300 saniye;600 saniye;Socket ile 60;Socket ile 300;Socket ile 600;role
1397338;deniz.mulayim4;870;1027;2027;2027;970;1715;1715;ROLE_STUDENT
1397339;mehmet.deniz.cosun;887;463;1126;1430;573;1126;1430;ROLE_STUDENT
1397340;zeynep.erva.turkoglu;5254;1729;6090;6833;2491;4962;5278;ROLE_STUDENT
1397341;defne.bitmis;1190;588;1698;2109;702;1675;2086;ROLE_STUDENT
1397342;osman.dingis;185;219;1185;1185;219;1185;1185;ROLE_STUDENT
1397343;ahsen.alkap;259;1374;3159;3159;1572;3159;3159;ROLE_STUDENT
1397344;fatma.ozdemir138;842;887;1880;4285;974;1819;3656;ROLE_STUDENT
1397345;aren.ali.ozgur;500;565;762;762;565;762;762;ROLE_STUDENT
1397346;eren.guzelbulut;910;1301;2350;3873;1349;2323;3846;ROLE_STUDENT
1397347;ahmet.erdem.degirmencioglu;326;436;891;1335;436;891;1335;ROLE_STUDENT
1397348;alin.cagras;2272;1187;2965;4146;1458;2755;3936;ROLE_STUDENT
1397349;ali.tahir.cigdem;1512;1135;2295;2853;1135;2295;2853;ROLE_STUDENT
1397350;ahmet.dalkiran7;12;16;16;16;16;16;16;ROLE_STUDENT
1397351;salih.eren.mulayim;2090;2160;5138;7858;2320;5051;7771;ROLE_STUDENT
1397352;zuhre.tezel;414;221;1035;1409;221;1035;1409;ROLE_STUDENT
1397353;miray.berin.kus;1238;1067;2871;5141;1058;2862;4575;ROLE_STUDENT
1397354;aysu.ozdemir5;2225;973;1707;3707;970;1704;3303;ROLE_STUDENT
1397355;taha.tezel;197;299;600;974;594;594;968;ROLE_STUDENT
1397356;zeynep.ada.inceer;1172;742;1285;1285;819;1285;1285;ROLE_STUDENT
1397357;beril.nur.unsal;347;506;687;1025;506;687;1025;ROLE_STUDENT
1397358;ahmet.efe.akkececi;149;485;844;1373;485;844;1373;ROLE_STUDENT
1397359;ipek.mert;0;19;19;19;19;19;19;ROLE_STUDENT
1397360;nur.cullu;791;696;1030;1030;874;1030;1030;ROLE_STUDENT
1397361;alaaddin.sezal;710;1359;1750;1750;1359;1750;1750;ROLE_STUDENT
1397362;omer.asaf.cicek2;1111;990;1804;2572;982;1796;2564;ROLE_STUDENT
1397363;tunahan.bilge.lok;2;168;168;168;168;168;168;ROLE_STUDENT
1397364;metin.orcan;1730;1956;3841;3841;2387;3906;3906;ROLE_STUDENT
1397365;duru.sorgulu;0;11;304;304;11;304;304;ROLE_STUDENT
1397366;ilay.durukan;1098;828;1506;1506;763;1441;1441;ROLE_STUDENT
1397367;zeynep.asya.cam;227;12;226;226;12;226;226;ROLE_STUDENT
1397368;elif.gemci;304;945;1614;1991;945;1614;1991;ROLE_STUDENT
1397369;zeynep.ada.kir;1497;843;1375;2693;817;1349;2667;ROLE_STUDENT
1397370;beren.ece.ozsevindik;380;329;778;778;329;778;778;ROLE_STUDENT
1397371;asel.serra.aka;610;640;1459;1459;590;1409;1409;ROLE_STUDENT
1397372;cemre.liya.yilmaz;713;815;1879;1879;815;1879;1879;ROLE_STUDENT
1397373;sarper.deliktas;468;374;623;1152;374;623;1152;ROLE_STUDENT
1397374;afsin.seha.seferoglu;290;14;188;550;14;188;550;ROLE_STUDENT
1397376;yagiz.hamit.ozgel;1191;5978;14127;17283;5978;14127;17283;ROLE_STUDENT
1397377;efe.oran;0;425;1473;1473;425;1473;1473;ROLE_STUDENT
1397378;hasan.kaplankiran;7265;7006;16786;22678;8135;15561;20774;ROLE_STUDENT
1397379;gulsen.kalkan;4226;4419;8462;11395;4955;8460;11393;ROLE_STUDENT
1397380;mehmet.cihangir.baspinar;15262;4661;16602;26711;10917;18286;27689;ROLE_STUDENT
1397382;meryem.hatice.celen;2804;2643;4877;6163;3144;4949;4949;ROLE_STUDENT
1397383;ela.cevirici;882;326;1122;1462;326;1122;1462;ROLE_STUDENT
1397384;nil.ocak2;9962;4393;10746;16508;7645;11926;15899;ROLE_STUDENT
1397385;cevdet.eymen.degirmencioglu;960;622;1438;1438;835;1438;1438;ROLE_STUDENT
1397386;metin.musab.yenigul;2316;1391;2753;2753;1913;3058;3058;ROLE_STUDENT
1397387;eliz.akca;1943;2249;3653;4865;2557;3576;4324;ROLE_STUDENT
1397389;damla.mirioglu;1506;1949;4721;6217;1942;4714;6210;ROLE_STUDENT
1397390;ece.nur.gokter;2761;181;671;1321;909;1321;1321;ROLE_STUDENT
1397391;omer.yaman.kacmaz;1650;2133;9875;11992;2133;9875;11615;ROLE_STUDENT
1397392;elif.merve.aslan2;11570;5016;13616;14706;11303;14106;14859;ROLE_STUDENT
1397393;mihrisah.duru.sirikci;308;750;1517;1854;750;1517;1854;ROLE_STUDENT
1397394;erva.bayazit;7177;2631;4305;5311;2625;4206;5212;ROLE_STUDENT
1397395;bade.guneyisi;1994;1378;2598;2945;1936;2570;2917;ROLE_STUDENT
1397396;hayal.gungor;5111;2918;6565;12152;2861;6318;11905;ROLE_STUDENT
1397398;mehmet.boyraz8;1963;1595;2436;2436;1496;2261;2261;ROLE_STUDENT
1397399;yusuf.furkan.kurt;342;589;953;953;656;944;944;ROLE_STUDENT
1397401;beren.demirel;12075;4869;12075;19815;10116;13154;18910;ROLE_STUDENT
1397402;mehmet.safa.cengiz;1160;609;1792;1792;609;1792;1792;ROLE_STUDENT
1397403;arya.nil.gers;1781;1025;1838;2745;1025;1838;2745;ROLE_STUDENT
1397404;ela.azap;308;412;553;553;412;553;553;ROLE_STUDENT
1397405;emir.kocabas;797;272;602;602;272;602;602;ROLE_STUDENT
1397407;behice.sema.kilit;0;80;80;535;80;80;535;ROLE_STUDENT
1397408;mehmet.gokalp.alkan;8914;2084;7080;11657;2240;6580;11157;ROLE_STUDENT
1397411;mert.alaybeyoglu;1723;1692;3763;3763;1692;3763;3763;ROLE_STUDENT
1397412;ceren.guclu2;6341;4989;7996;10605;6623;8067;9414;ROLE_STUDENT
1397413;nazli.karanfil2;275;222;402;402;222;402;402;ROLE_STUDENT
1397415;miray.okumus;1605;822;2481;3171;819;2478;2824;ROLE_STUDENT
1397417;zeynep.aden.unsal;804;169;169;169;169;169;169;ROLE_STUDENT
1397418;zumra.uzel.aka4;0;71;312;855;71;312;855;ROLE_STUDENT
1397419;elif.turan47;4357;3232;6089;6945;3232;6089;6945;ROLE_STUDENT
1397420;ada.ozer3;14871;1722;3610;4011;1767;3655;4056;ROLE_STUDENT
1397421;umay.ilgaz.karahan;4922;3388;7410;9930;3499;7223;9397;ROLE_STUDENT
1397422;elif.bade.ozgur;4386;4106;6216;7699;4532;6085;7568;ROLE_STUDENT
1397423;oguz.yedikardes;6564;1012;2653;4572;1264;2200;4119;ROLE_STUDENT
1397424;ramazan.oran2;831;222;610;1537;222;610;1537;ROLE_STUDENT
1397425;mert.demirkol;33;26;26;26;26;26;26;ROLE_STUDENT
1397426;ece.cullu;4966;1911;3834;4157;1911;3834;4157;ROLE_STUDENT
1397427;esila.bahar.oz;3598;3351;6558;10930;3050;4899;6389;ROLE_STUDENT
1397428;zehra.barisik;4683;2094;4197;6295;2992;4322;6048;ROLE_STUDENT
1397429;selcuk.tekinsen;2265;1908;3505;4370;2010;3347;4212;ROLE_STUDENT
1397430;lina.ozsan;6325;3890;6821;7202;4414;6917;7298;ROLE_STUDENT
1397432;arda.guclu8;2053;3531;7759;8116;3849;7843;8200;ROLE_STUDENT
1397433;hira.gorgulu2;1790;1580;5133;5801;1546;5099;5767;ROLE_STUDENT
1397434;fatma.minel.baykus;687;832;1050;1719;832;1050;1719;ROLE_STUDENT
1397435;elvin.gemci;1793;477;1762;1762;956;1795;1795;ROLE_STUDENT
1397436;abdurrahman.okumus2;880;240;887;2603;310;887;2603;ROLE_STUDENT
1397437;utku.kerim.kuru;309;421;532;532;421;532;532;ROLE_STUDENT
1397438;yildiz.aymina.kokulu;6612;2841;6085;6437;2893;6137;6489;ROLE_STUDENT
1397439;balkin.oksuz;43;52;154;154;52;52;52;ROLE_STUDENT
1397440;mustafa.akinsel.ertugrul;3310;1651;3170;3497;1642;2898;3225;ROLE_STUDENT
1397441;cagan.ozkan4;1747;3293;8226;8576;3399;7913;8263;ROLE_STUDENT
1397442;melek.ceren.tekerek;812;728;1537;1537;728;1537;1537;ROLE_STUDENT
1397443;zeynep.mira.kocak;6631;1924;6845;10005;4445;7471;8304;ROLE_STUDENT
1397444;dogukan.kaplankiran;6688;5155;10163;11469;11970;13161;14020;ROLE_STUDENT
1397445;adem.tugrul.danaci;581;629;809;809;624;804;804;ROLE_STUDENT
1397446;ayse.ece.nacaroglu;426;297;599;1655;529;529;529;ROLE_STUDENT
1397448;ali.kurtul;1387;993;1778;1778;1582;2008;2008;ROLE_STUDENT
1397449;semih.hursitoglu;0;118;118;118;118;118;118;ROLE_STUDENT
1397450;ali.kayra.lok;5598;1040;1653;1653;1035;1648;1648;ROLE_STUDENT
1397451;deniz.ozturk47;1372;1452;3231;3231;1530;3231;3231;ROLE_STUDENT
1397452;ozan.baykal2;5285;2224;8271;11239;2224;8271;11239;ROLE_STUDENT
1397453;baha.akcam;245;328;673;673;328;673;673;ROLE_STUDENT
1397455;erdem.bali2;1021;456;881;881;386;811;811;ROLE_STUDENT
1397456;kaan.koyuncu3;351;211;376;376;276;376;376;ROLE_STUDENT
1397457;kerem.hursitoglu;1664;746;1387;1387;1236;1387;1387;ROLE_STUDENT
1397458;firuze.naz.yildiz;5365;2513;4506;4506;3350;4698;4698;ROLE_STUDENT
1397460;ikra.hatun.baytar;536;590;820;820;645;875;875;ROLE_STUDENT
1397462;tuna.kaan.kilinc;132;53;389;389;53;389;389;ROLE_STUDENT
1397463;tugba.sude.karaciger;2255;1084;1458;2226;1088;1462;2230;ROLE_STUDENT
1397464;yagmur.balakan;12633;5208;15156;22896;11078;16992;23521;ROLE_STUDENT
1397466;naim.efe.buyukcingil;0;479;1029;3703;479;1029;3703;ROLE_STUDENT
1397467;ceylin.palali;1426;902;2154;2559;902;2154;2559;ROLE_STUDENT
1397468;ismail.saydam;1017;676;748;748;676;748;748;ROLE_STUDENT
1397469;alya.duru.cerit;2186;2572;6718;8140;2589;6735;8157;ROLE_STUDENT
1397471;fezullah.alper.aytemiz;655;406;514;1000;406;514;1000;ROLE_STUDENT
1397472;fatma.zehra.dalkiran;1408;1117;2035;2035;1248;2040;2040;ROLE_STUDENT
1397473;merve.ciftci19;501;355;420;420;363;428;428;ROLE_STUDENT
1397474;mustafa.peker5;1102;2293;5161;11264;2281;5149;11252;ROLE_STUDENT
1397475;cansu.cetin17;8687;2342;6911;10455;3873;7225;10769;ROLE_STUDENT
1397476;yusuf.ozsoy2;11382;15115;24169;28117;16181;23961;26978;ROLE_STUDENT
1397477;tunahan.cerit2;1572;1939;4351;4745;1982;3992;4386;ROLE_STUDENT
1397478;miray.utus;1700;2916;6223;8213;2916;6223;8213;ROLE_STUDENT
1397479;ahmet.emir.nasir;269;178;178;178;178;178;178;ROLE_STUDENT
1397481;omer.burak.ceren;18674;8420;18915;28561;13151;19346;27093;ROLE_STUDENT
1397552;aylin.gokmen;4012;1885;3720;4993;1905;3361;4634;ROLE_STUDENT
1397553;mehmet.murat.sirin;3499;2009;3492;7512;1975;3333;6793;ROLE_STUDENT
1397554;lavin.mina.erkan;1493;2024;3674;4618;1904;3554;4498;ROLE_STUDENT
1397555;kaan.berk.sevin;941;684;882;1283;653;851;1252;ROLE_STUDENT
1397556;konur.alp.yasak;5807;4332;9078;16651;4735;8556;16129;ROLE_STUDENT
1397557;ilke.ozalp3;6122;4049;8637;16220;3949;7974;13936;ROLE_STUDENT
1397558;irem.bostanci9;14189;4688;16615;27565;8757;16737;26497;ROLE_STUDENT
1397559;ipek.zencirci;9239;1679;3019;5393;1873;2698;5072;ROLE_STUDENT
1397560;hira.ulusoy;8239;4074;6087;7505;4465;5962;6288;ROLE_STUDENT
1397561;esila.nur.sakinak;9079;5246;10494;15480;5194;10074;14547;ROLE_STUDENT
1397562;gunes.kose;2866;2246;5054;10931;2438;4914;9433;ROLE_STUDENT
1397563;emir.berk.cetin;4195;1196;1782;2102;1091;1604;1924;ROLE_STUDENT
1397564;emirhan.sezgin8;2538;455;455;455;431;431;431;ROLE_STUDENT
1397565;ela.naz.uzun;6459;2788;5899;8983;3056;5713;8797;ROLE_STUDENT
1397566;elif.idil.unlu;1228;973;1851;2828;1036;1840;2817;ROLE_STUDENT
1397568;ege.altintas;2533;2661;3474;4291;2731;3403;4220;ROLE_STUDENT
1397569;duru.aslanbas;1786;3099;5801;8256;3081;5783;8238;ROLE_STUDENT
1397570;deniz.soylu5;5947;2379;6491;10071;2471;5834;8948;ROLE_STUDENT
1397571;bora.saban2;5390;5299;12166;16096;6248;11576;15203;ROLE_STUDENT
1397573;defne.bilgec;5218;1012;1743;3175;987;1533;2542;ROLE_STUDENT
1397574;buray.cagdas;3483;1561;2896;3824;1515;2779;3707;ROLE_STUDENT
1397575;bilge.ozyurt;2596;4685;6744;9399;4743;6195;8850;ROLE_STUDENT
1397576;bilge.ozkan9;3525;1696;4227;7051;1620;3457;4641;ROLE_STUDENT
1397577;beste.ceylan2;1018;2140;4256;4638;2206;3737;4119;ROLE_STUDENT
1397578;balin.duru.pullukcu;9096;3435;11089;16613;3883;10915;16439;ROLE_STUDENT
1397580;ayca.buse.bayram;523;1660;4691;7855;1631;4662;7826;ROLE_STUDENT
1397581;ata.ildes;6151;2365;6002;7819;3777;5865;6765;ROLE_STUDENT
1397582;aysegul.keskin12;6586;2844;7615;9583;2881;7023;7940;ROLE_STUDENT
1397583;ayse.nil.kent;4362;2034;4887;6156;1917;4701;5970;ROLE_STUDENT
1397584;aslan.mutlular;9236;359;637;1085;344;622;1070;ROLE_STUDENT
1397585;arya.hizlisoy;3630;2406;3407;5503;2840;3774;5408;ROLE_STUDENT
1397586;ardic.topuz;5095;1233;2832;4587;1309;2813;4568;ROLE_STUDENT
1397587;arya.icli;838;1329;2405;3097;1212;2185;2877;ROLE_STUDENT
1397588;ali.kivanc.kopru;4355;2255;5861;7144;2631;5681;6964;ROLE_STUDENT
1397589;alya.oran;2103;720;937;2309;680;897;2269;ROLE_STUDENT
1397590;ada.kuyucuklular;7738;1597;2694;3377;1469;2307;2990;ROLE_STUDENT
1397591;alya.duman;5567;4306;8905;12019;5245;8832;11946;ROLE_STUDENT
1397592;ali.cem.gelir;2461;975;1832;1832;946;1711;1711;ROLE_STUDENT
1397593;ada.yilmaz25;4266;1170;2289;3706;1147;1854;2336;ROLE_STUDENT
1397594;ahmet.cagatay.fidan;3837;1390;3003;3897;1376;2989;3883;ROLE_STUDENT
1397595;deniz.ciril;8819;1885;2524;4667;2056;2385;4212;ROLE_STUDENT
1397596;jan.lina.seyhan;5880;2518;6524;9063;2531;5902;8441;ROLE_STUDENT
1397597;esil.ada.ozdil;1039;2285;3865;6738;2263;3398;5391;ROLE_STUDENT
1397598;doga.celik9;16448;3067;7878;11781;3430;7502;10716;ROLE_STUDENT
1397599;zeynep.yanki.bas;7696;3587;9198;10982;4077;8814;10276;ROLE_STUDENT
1397600;zeynep.ekin.ture;2003;1937;5245;7443;2109;5223;7421;ROLE_STUDENT
1397601;zeynep.erdan;2377;2925;5222;5686;2739;4757;4757;ROLE_STUDENT
1397602;zehra.dila.bakir;13007;2811;4204;5684;3269;4050;4516;ROLE_STUDENT
1397603;yagiz.apaydin2;7208;4731;7083;10515;4586;6709;9811;ROLE_STUDENT
1397604;yonca.azra.turkcan;3116;1921;3087;4110;1935;2937;3469;ROLE_STUDENT
1397605;yaman.badak;6270;1483;3902;7152;1614;3850;6143;ROLE_STUDENT
1397606;yaman.colova;4673;2188;5113;7149;2189;5114;5911;ROLE_STUDENT
1397607;umut.mete.senel;1813;3285;7255;11294;3461;6936;10640;ROLE_STUDENT
1397608;toprak.guven.ozel;1395;2051;2931;5036;2103;2558;4130;ROLE_STUDENT
1397609;toprak.fer;594;659;1922;4358;644;1907;3208;ROLE_STUDENT
1397610;siir.yenice;1510;1474;2471;3051;1579;2412;2992;ROLE_STUDENT
1397611;selin.aslangiray;3890;2133;4773;8895;2426;5066;8882;ROLE_STUDENT
1397612;sarp.keskin7;3104;1547;3311;5121;1487;2712;3768;ROLE_STUDENT
1397613;ruzgar.okur;2122;1135;1616;2480;928;1290;2154;ROLE_STUDENT
1397614;pelin.baser2;6778;4239;9328;14540;4416;8487;12716;ROLE_STUDENT
1397615;ruzgar.goksel;14605;5381;10135;12392;5678;10220;12477;ROLE_STUDENT
1397616;pars.erbay;1684;1409;2735;3358;1253;2579;3202;ROLE_STUDENT
1397617;onat.ozkayki;6499;3021;4848;6544;2983;4727;6423;ROLE_STUDENT
1397618;omer.batu.altinay;7974;6456;11984;18331;6637;11533;17135;ROLE_STUDENT
1397619;omer.cagan.kiran;20761;3835;6410;11291;4856;6480;10316;ROLE_STUDENT
1397620;muhammed.ada.kunduz;3366;2340;3794;5395;2862;3641;4928;ROLE_STUDENT
1397621;nil.koseler;3277;3716;6012;11112;4484;6489;11243;ROLE_STUDENT
1397622;nuh.aydin;7552;4755;9806;15350;5012;9054;14033;ROLE_STUDENT
1397623;mira.bayar;851;2663;4377;8414;2272;3772;6443;ROLE_STUDENT
1397624;mert.ates.toprak;3364;3108;7242;9100;3274;6856;8714;ROLE_STUDENT
1397625;masal.durdu;10920;6284;12753;17638;6944;12040;16608;ROLE_STUDENT
1397626;asrin.deniz.asilturk;2447;1867;4331;5881;2309;4330;5880;ROLE_STUDENT
1397627;berrak.yazici;4682;2917;5791;6876;2898;5597;6682;ROLE_STUDENT
1397628;demir.eyigun;3055;1555;2876;4234;1625;2619;3977;ROLE_STUDENT
1397629;deniz.pia.baydar;3504;5528;7321;9751;6186;7477;9100;ROLE_STUDENT
1397630;defne.lina.kurnaz;1588;2150;5000;9178;2792;5213;8417;ROLE_STUDENT
1397631;derin.erk.baydar;4247;2784;4915;7512;3086;4687;6505;ROLE_STUDENT
1397632;sarp.subasi;653;740;1639;2837;731;1630;2828;ROLE_STUDENT
1397633;nefes.akana.ovali;22066;1050;2713;4356;1915;3334;4354;ROLE_STUDENT
1397634;jan.mirel.ture;6541;5288;13853;21387;6198;13674;20166;ROLE_STUDENT
1397635;salih.kerem.buyuktanir;4728;2167;5402;8721;2280;5413;8732;ROLE_STUDENT
1397636;kagan.kayaci.kayaci;7897;5482;12409;16986;7679;11593;16170;ROLE_STUDENT
1397637;koray.demiral;4824;5868;9210;11618;6385;8840;10369;ROLE_STUDENT
1397638;utku.yurtseven2;3484;3134;7374;8665;3748;6914;8205;ROLE_STUDENT
1397641;mustafa.oguz.tunc;5648;4561;12339;15591;5243;11654;13872;ROLE_STUDENT
1397642;mila.ulusoy;763;2332;4439;6097;2266;4081;5739;ROLE_STUDENT
1397643;ruzgar.yukselenturk;7156;3712;8679;12011;3689;8321;11342;ROLE_STUDENT
1397644;lidya.kantekin;1493;2311;4522;6361;2513;4467;4927;ROLE_STUDENT
1397645;mete.alp.kose;900;3912;6509;11238;3897;6427;11156;ROLE_STUDENT
1397647;arya.albayrak2;4234;1675;4404;5927;1607;4172;5695;ROLE_STUDENT
1397648;ayse.ruya.ay;5728;3375;7059;11238;3457;6627;10806;ROLE_STUDENT
1397650;ece.ciftci6;4441;2582;6050;9005;3381;6322;8938;ROLE_STUDENT
1397652;aras.demir16;8207;5497;12326;19625;5787;11798;18787;ROLE_STUDENT
1397654;ilke.suat;3393;3049;6189;10816;3154;5866;10079;ROLE_STUDENT
1397655;elif.alin.makakli;5921;3660;8963;13826;4557;7740;11203;ROLE_STUDENT
1397658;elvin.atiskan;4444;3356;7632;10948;3291;7245;10561;ROLE_STUDENT
1397659;defne.guven8;3362;3840;6257;10188;3912;6225;9580;ROLE_STUDENT
1397660;yasar.alp.kiber;4857;6017;9630;12678;7823;10211;12477;ROLE_STUDENT
1397661;elisa.radi;10783;2407;5126;7032;2843;4469;6375;ROLE_STUDENT
1397663;zeynep.aysu.kocasu;6551;10182;15186;16703;10454;15163;16680;ROLE_STUDENT
1397664;basak.duru2;3423;933;1954;2789;891;1747;2184;ROLE_STUDENT
1397665;oyku.kiraz;5988;3212;7516;10696;3820;7397;9661;ROLE_STUDENT
1397666;elvin.emek;5276;2918;6362;9664;4123;6299;8272;ROLE_STUDENT
1397667;ilke.serment;1908;1656;3171;5334;1497;2751;4914;ROLE_STUDENT
1397668;beren.su.sahin;5430;3705;8164;11737;3750;7979;11552;ROLE_STUDENT
1397669;omer.mete.findik;3375;2209;6007;9157;2945;5654;8049;ROLE_STUDENT
1397670;sait.ozer2;3158;1795;3845;4691;1795;3845;4691;ROLE_STUDENT
1397671;sarp.kaan.ercaliskan;8171;4504;10922;13908;4594;9420;12406;ROLE_STUDENT
1397673;ayca.alicenap;7155;8941;17590;22015;10653;16798;20801;ROLE_STUDENT
1397676;kartal.dogus.yesilkir;1699;1521;3300;4058;1810;3024;3782;ROLE_STUDENT
1397677;oguzhan.durusu;1479;1595;4524;6368;1588;4200;6044;ROLE_STUDENT
1397678;bensu.selen;7741;3246;9134;17174;4184;8655;14342;ROLE_STUDENT
1397680;eliz.mina.ercan;2347;1888;3300;3300;1861;3273;3273;ROLE_STUDENT
1397681;ale.mavi.oncu;10816;3496;9022;12851;5582;9718;12089;ROLE_STUDENT
1397682;deniz.kilinc13;2463;723;1549;1967;682;1250;1250;ROLE_STUDENT
1397683;mehmet.emir.ketenci;223;493;1317;2358;384;1137;1822;ROLE_STUDENT
1397684;demir.ozdemir40;2051;1214;2698;4054;1252;2327;3683;ROLE_STUDENT
1397686;eralp.dinc;5625;2241;3714;7129;2165;3384;6799;ROLE_STUDENT
1397687;duru.lina.bagdatli;10614;3731;8846;11375;4575;8876;10843;ROLE_STUDENT
1397688;dogan.cirik;5633;2316;5696;8366;3142;6027;8305;ROLE_STUDENT
1397689;mert.inanc.gucuyener;364;1889;4580;8319;1979;4570;7815;ROLE_STUDENT
1397690;kemal.kamis;9110;3566;7123;11226;3885;6852;10955;ROLE_STUDENT
1397691;beril.yazicilar;11495;6137;12358;17653;6914;11234;14605;ROLE_STUDENT
1397692;can.onalgil;5331;1839;3681;5213;1777;3619;5151;ROLE_STUDENT
1397694;atlas.elitok;1724;1805;1973;3435;1751;1919;3381;ROLE_STUDENT
1397697;ayaz.alp.kostek;2237;2444;4795;5597;2853;4824;5626;ROLE_STUDENT
1397698;ela.defne.demir;9772;3016;4834;8489;3021;4755;7831;ROLE_STUDENT
1397700;lara.gunsacgun;5509;6221;13342;17830;6717;11511;14883;ROLE_STUDENT
1397701;cansu.alkurt;4682;5967;12040;16603;6420;11267;15022;ROLE_STUDENT
1397702;yusuf.cagan.ozen;3598;1428;4696;7388;1892;4559;6512;ROLE_STUDENT
1397704;ada.ozgen;1205;755;1780;3701;802;1677;3598;ROLE_STUDENT
1397705;uras.yukaritepe;4612;8732;15148;18943;8993;15104;17413;ROLE_STUDENT
1397707;ruzgar.celep;2914;2199;5656;7808;2189;5646;7798;ROLE_STUDENT
1397708;emir.erdem13;4072;3091;7498;10682;3069;7476;9737;ROLE_STUDENT
1397709;nil.ozdemir17;5001;4132;8402;10840;4591;8362;10493;ROLE_STUDENT
1397710;eliz.ozdemir3;4105;1987;5072;7425;2239;4917;6968;ROLE_STUDENT
1397711;ruzgar.vural2;1772;3796;7782;11829;3831;7421;10749;ROLE_STUDENT
1397712;mustafa.berk.celik2;2684;2656;4997;6293;2664;4828;6124;ROLE_STUDENT
1397714;yagmur.kalkan4;5346;2420;6750;11328;2943;6686;11264;ROLE_STUDENT
1397715;gunes.atamguc;2690;1954;3754;5017;1954;3754;5017;ROLE_STUDENT
1397716;cihangir.emre.agen;1420;2150;4779;5952;3286;4552;5219;ROLE_STUDENT
1397717;defne.demirkiran2;1471;3938;6845;9383;3334;5897;8435;ROLE_STUDENT
1397718;yusuf.mete.eroglu;2163;8487;15569;22922;8367;14380;21032;ROLE_STUDENT
1397719;toprak.kutlu;1785;2263;4120;6547;2326;4110;6537;ROLE_STUDENT
1397721;aslan.selcuk.karaman;2793;2624;5906;9496;4855;7642;10867;ROLE_STUDENT
1397723;zeynep.ozdemir156;5033;2888;5157;8973;2853;4971;8354;ROLE_STUDENT
1397727;cemre.dogan4;9695;6372;13077;19007;6784;12358;17561;ROLE_STUDENT
1397728;rahim.yigit.arslanbenzer;6032;3525;9626;17198;3568;8859;14896;ROLE_STUDENT
1397729;emir.ceylan.buzlu;1541;2243;3410;4277;2164;3331;4198;ROLE_STUDENT
1397731;yusuf.emir.tekkaya;5682;6116;11699;15585;6071;11046;13831;ROLE_STUDENT
1397732;can.gezbic;4517;1805;5061;8329;1861;5117;7517;ROLE_STUDENT
1397736;kaan.kapkin;3838;1018;2146;4602;1090;2138;4594;ROLE_STUDENT
1397737;ada.surmeli2;2415;1632;6368;8939;2663;5471;6166;ROLE_STUDENT
1397738;yakup.mert.sari;6761;2631;6938;10683;2867;6918;10663;ROLE_STUDENT
1397739;bilal.ediz.bayar;2182;1776;4734;6510;1846;4455;5825;ROLE_STUDENT
1397740;derin.ogutur;2695;2912;6032;11370;2827;4558;9896;ROLE_STUDENT
1397741;serra.sirin3;10729;3525;10205;18665;5430;10208;17676;ROLE_STUDENT
1397742;derin.karakaya3;5610;4333;8170;9748;4077;6747;8325;ROLE_STUDENT
1397743;kivanc.yusuf.atacan;826;1893;3458;3458;1851;3416;3416;ROLE_STUDENT
1397744;yaman.bakilan;1208;1569;2169;4199;1519;2119;3309;ROLE_STUDENT
1397749;eymen.ari;4183;4509;8479;12241;4865;8474;12236;ROLE_STUDENT
1397750;ela.sagdilek;4717;5045;11132;18402;5497;11185;17883;ROLE_STUDENT
1397752;mira.over;5555;3577;7469;12077;4658;7919;11732;ROLE_STUDENT
1397754;toprak.ozgur.kilinc;10740;6030;13666;20254;7812;13862;19967;ROLE_STUDENT
1397755;nil.ertan;615;1376;2942;5765;1562;2624;4889;ROLE_STUDENT
1397756;isik.sak;1177;1559;2332;2678;1488;2261;2607;ROLE_STUDENT
1397757;eva.pelin.cengiz;3999;3410;7436;10126;4049;7284;9351;ROLE_STUDENT
1397758;ayse.asel.kibar;10596;6652;14381;22975;7700;13196;19607;ROLE_STUDENT
1397760;nilsu.kodaz;4662;4342;10967;20241;5202;8667;17041;ROLE_STUDENT
1397761;goksu.n.bas;2123;2844;5291;9215;2896;4957;8881;ROLE_STUDENT
1397762;deniz.alp.yildirim;1886;1116;2334;3549;1239;2334;3549;ROLE_STUDENT
1397764;mila.tahberer;8060;1085;1911;2694;1073;1696;2149;ROLE_STUDENT
1397765;almira.dayan;3883;3471;5824;7064;3726;5655;6475;ROLE_STUDENT
1397766;bilgehan.cakiroglu;2237;3668;7097;9301;3646;6631;8835;ROLE_STUDENT
1397767;lina.naz.sahin;1337;2630;5311;7086;2573;5254;7029;ROLE_STUDENT
1397768;milya.melek.olgun;4013;2591;5179;6522;3093;5290;6633;ROLE_STUDENT
1397770;simre.oztok;11900;3492;8095;15513;4539;7447;14865;ROLE_STUDENT
1397772;lina.eris;2175;357;453;826;345;441;441;ROLE_STUDENT
1397773;goktug.gormus;1771;1140;2764;5595;1146;2297;5128;ROLE_STUDENT
1397775;bade.ergul;5591;4723;9999;16344;4768;9378;15723;ROLE_STUDENT
1397777;secil.gokce.altas;4106;1656;2325;2633;1627;2296;2604;ROLE_STUDENT
1397779;defne.yilmaz128;5272;1453;2629;3020;1270;2072;2072;ROLE_STUDENT
1397781;derin.uca;4633;733;1560;2036;713;1432;1908;ROLE_STUDENT
1397784;beyza.torun3;4237;4134;8297;11703;4873;7189;10595;ROLE_STUDENT
1397788;esma.alya.saban;1611;1069;1980;2865;1047;1958;2843;ROLE_STUDENT
